,predict,true
331,94.93179448722425,96.16588848135028
332,95.79607471495294,96.70948337711286
333,96.60943224299291,100.58274246995492
334,98.61766351460594,99.25781978402765
335,99.23948686133423,105.40387290930519
336,102.27005101630368,108.36376678530726
337,105.3408778397452,104.52878712870343
338,105.55976860156328,95.73264149887102
339,101.6654051796736,106.30179712473162
340,103.67015904607177,101.66004723878311
341,102.82693029794515,100.15861315203654
342,101.96878216210006,102.54474144190958
343,102.33205995191564,108.41954516130077
344,105.11566436591828,101.9095078579911
345,104.1002276248004,104.90879890181188
346,104.78831022205411,98.35506356978549
347,102.1659422895555,102.11889908341125
348,102.2360945191616,106.83869599806557
349,104.25690534105996,100.52387860459396
350,102.95432162017958,106.63044845761927
351,104.81166375025057,108.0469529550221
352,106.40661423100755,106.23875358005048
353,106.72956189174981,113.81217634029251
354,110.10873052726812,114.93297199133043
355,112.59795706568583,113.38639431656973
356,113.50510657036764,113.49882984097115
357,113.91844415725438,110.4963082071007
358,112.69391685546944,111.03868344060257
359,112.118576230706,105.42677676468966
360,109.29376478371913,119.97674241260427
361,113.8918096769827,115.67329217066593
362,114.94126596106167,116.4576973443263
363,116.16487464411178,130.96077456987558
364,122.92854360256011,122.76648534807963
365,123.56732833963835,119.18558846901834
366,122.3601802474886,120.88474017540683
367,121.87020021379402,132.39057977291938
368,126.47218878698095,128.47666744313304
369,127.74226417384307,127.3781714663728
370,128.1943165854048,127.64019031510215
371,128.27345469471948,124.75454194038564
372,126.95219710687908,136.44990780128782
373,131.19221355566833,136.89911942042494
374,133.98712885251828,142.60869529083325
375,138.43652635234895,148.7951189732088
376,143.7408619428534,116.80288526798111
377,132.77626277289528,119.66594676641824
378,127.18948707530885,112.3325241747522
379,119.78507475478776,135.32888973782318
380,126.62067429038602,120.5819826796381
381,124.19483138519522,119.01425502411752
382,122.26859889232023,135.76880798959198
383,128.25460100691612,132.25694365804662
384,130.24595039813096,120.08309785035104
385,126.2835952165053,123.24544189721273
386,125.22451494430524,119.3264608951227
387,122.6117930908712,128.2530679250704
388,125.2239151128196,128.1797513351098
389,126.65167853522473,116.10340447516842
390,122.3414133260807,124.91138979234466
391,123.72810557980509,134.54378346682196
392,128.46126660626044,132.66228518127048
393,130.53033214057677,134.10013496111782
394,132.5299787244632,138.40860535760237
395,135.43681999799574,137.22381033886873
396,136.51236054888477,125.00404675082075
397,131.7485766249244,141.43548870291642
398,136.25864250816898,139.33318473254604
399,137.53816234993158,141.90320133791553
400,139.86120456473807,137.26815505229874
401,138.99621813695495,136.56124030483085
402,138.227910667561,146.80897325572164
403,142.1556473480898,143.3773526044134
404,142.81668152470525,139.26757531359067
405,141.64451611502327,138.13875196334587
406,140.36348724924872,136.4146991585653
407,138.7714054745002,131.72256369171762
408,135.8095125738815,137.6336860276543
409,136.76743458578645,134.401844859095
410,135.77628128765065,131.8171909293389
411,134.2876983884886,138.0098659190981
412,136.10331247410352,127.31185137230534
413,132.3573564031846,135.8610256219123
414,134.19677456640304,119.07829955654466
415,127.64531324206654,133.10222949399645
416,130.2399350512603,121.3826058793847
417,126.36800394241205,125.4841413421987
418,126.24167738707004,134.85333588098493
419,129.98337669149552,146.42386148986665
420,137.39228760499572,146.05815044900515
421,141.70277301066142,149.50993025863187
422,145.80883117297995,127.02144333846698
423,137.89283803665327,117.62853437767959
424,129.05241651778198,140.27160195339798
425,134.22295020761734,136.070650466783
426,134.8296063530312,131.19988583711714
427,133.5245233734332,137.1244881587705
428,135.4227244259617,133.6096852621372
429,134.72278321022057,134.17796924636056
430,134.75155085221155,134.5473519074759
431,134.85138518104827,127.36810821933852
432,131.7264052911346,131.48690831664203
433,131.9123430550075,127.92284413728754
434,130.24319239952143,134.8865172518133
435,132.5375944107087,133.27298144784234
436,132.9649726989553,135.36766538149664
437,134.28423552216992,133.9433711006099
438,134.32813125108464,136.93305219681423
439,135.7211229695519,132.66678024997054
440,134.5417582897658,136.97284773054938
441,135.88621514440513,136.80032229614284
442,136.43275035362439,130.94280081052585
443,134.22339309931252,124.77672721670652
444,130.31014330011297,129.71098728184577
445,130.28350227903437,130.72617591316535
446,130.5571701113902,136.0804607967061
447,133.19368924228033,134.46428629086367
448,133.91012459166006,131.21603589666506
449,132.97124934513585,134.2438803895348
450,133.79703277391476,132.18375489636568
451,133.23182149084755,133.811570931819
452,133.72416351945932,132.3356773739542
453,133.28643857602634,127.31945652036916
454,130.85846741788802,129.47443721897187
455,130.50248219891424,128.12547341660624
456,129.58507111204386,129.7569769707751
457,129.8680638947397,133.56163009368652
458,131.68424155326608,129.87194472122047
459,131.0377357919932,131.54904076544278
460,131.53981889187986,137.05828225162526
461,134.17339532640602,118.57606644226311
462,127.41653209103495,139.65667207995884
463,133.18485801502408,133.34849928745473
464,133.1362830579482,139.36605335694165
465,136.1802376765497,133.9651181046316
466,135.40317670850484,135.4808280740622
467,135.7168781352027,128.80175673180167
468,132.8909737925225,124.71411236089128
469,129.55235664440067,131.57604053358546
470,130.62040825162507,137.41022243194197
471,133.67006405702747,144.08960392145573
472,138.41986672831158,136.10487602400204
473,137.5992219606267,135.5718591409358
474,137.05335201329595,132.16323275255414
475,135.11820175179426,123.73292208497102
476,130.30099317535254,131.26310908975748
477,130.96901223093658,129.63646954869978
478,130.44512015546374,134.70088771424716
479,132.52157875342309,139.10878792553964
480,135.6021041797138,135.35230189570277
481,135.68511585290102,137.83362758277175
482,136.91923304562488,135.36551347237474
483,136.4291614633165,152.72144717978043
484,143.84770994194452,141.9902466130062
485,143.13622960723546,152.07756320373295
486,147.4176251607171,158.13750526861182
487,152.37696134790923,147.08262916241716
488,150.29027834062828,156.39231261797653
489,153.3314861951272,145.43496431794577
490,150.0208330963522,146.7851742977814
491,148.8549691330088,150.34768075393117
492,149.64371142679562,138.03325953595765
493,144.69867428921623,138.47602584167174
494,142.1787812420806,148.58272945505533
495,145.07792777706982,121.74970064094089
496,135.0401490507244,139.37094427266894
497,137.13670158138282,140.9030671825332
498,138.6470095161332,129.81840989552603
499,135.08791327236833,121.2652132579471
500,129.3786991435501,118.69040719242173
501,124.7627634167694,125.31152790612565
502,125.00796205348318,107.63921388460427
503,117.42015127739576,133.31819776845117
504,124.41286484128642,126.0150915314095
505,125.11595291607264,134.71662031515572
506,129.72027730579137,127.81912102532246
507,129.21514220218722,134.75822228668818
508,131.92296222943548,134.43276291152904
509,133.24608688293034,133.8708820484223
510,133.82209276231544,120.99258072648843
511,128.5274893825475,128.75523448282613
512,128.7281986002771,135.85373491379914
513,131.8432984772498,130.04821071937306
514,131.3128096192217,121.74574921795369
515,127.48065251961168,123.67775030088202
516,125.9884761805706,131.53557928064922
517,128.452538393672,131.10517400218296
518,129.757388681758,127.95198082302565
519,129.25646819396826,138.0547748234153
520,133.30257240740426,143.48166467215506
521,137.9247874287221,142.0485424133685
522,140.07664328733085,137.2948413470781
523,139.21841309684388,143.95772052455888
524,141.54307667658125,145.3611326589328
525,143.37718055114985,144.94170158638715
526,144.34065913024244,160.16659252952473
527,151.53726850001277,162.5299565289274
528,156.70960432567773,148.84143360790154
529,153.7127510544832,169.08941217010283
530,160.81535513640384,158.21502207278272
531,159.83319450217593,147.36599049693095
532,154.8808928184442,148.99888815793517
533,152.4443211886496,155.59624460857634
534,153.7782845904579,143.8742730322647
535,149.54810339868268,156.0425538451814
536,152.61932895138509,157.7237036116795
537,154.87977272090586,153.02743991986603
538,154.41896812363308,151.37895732888921
539,153.4076956349469,153.58019507416338
540,153.64604742773267,147.0913396688173
541,150.93453602168984,146.20666326184897
542,149.07023670099474,138.5814965625398
543,144.54411117252585,145.1729361970153
544,144.89630096310447,146.33963771362664
545,145.5304032836255,151.14440952865135
546,148.2153786751272,137.51544508576566
547,143.80491886904784,142.5357320172494
548,143.54949186639746,132.39963906217994
549,138.6768267881069,135.0684258010159
550,137.23072492629845,148.4013878079583
551,142.10746357299482,141.81728630240573
552,142.1409558966755,138.25737651851375
553,140.86615132098424,140.8764204557892
554,141.07587906375142,151.75293508515148
555,145.8644877002891,154.46827896029822
556,149.84468851360916,162.5448263390243
557,155.89954444318025,157.2910714283074
558,156.92509493965207,157.136698227492
559,157.47059380284844,152.69549268803064
560,155.59170044550996,169.72478425141617
561,162.0182234855068,163.9374315443699
562,163.02149652618826,172.55727091599684
563,167.73126447790835,172.08558004789617
564,169.97211627121345,181.7731752655011
565,175.65754533526209,177.08808872517224
566,176.70089327676473,172.52871350042787
567,175.302173358327,172.2424646410722
568,174.15318263976877,174.91979901582891
569,174.59750141651747,182.45504885099197
570,178.2565206474995,182.5736875348354
571,180.4682488420167,175.51764116189338
572,178.6504970060259,177.83703283199827
573,178.56036726817834,195.1885742455889
574,186.07926781015948,187.25401911519833
575,186.85714499821688,181.61479180739042
576,185.0700897335324,193.04059885621788
577,188.86385872263955,192.9462116458793
578,190.7846162335857,193.54297458237423
579,192.4106039352803,188.53060915461114
580,190.99597051937275,209.0489304955866
581,199.29356732606658,201.9007285373749
582,200.63638028221214,199.3126429853197
583,200.68395116154926,203.9021393178151
584,202.42221777299338,207.83630259581153
585,205.02506507413167,209.31798216174062
586,207.25193652405156,200.47559970159924
587,204.59242403777137,193.73998761874378
588,200.05991545312224,201.55819420159423
589,200.78830733248066,210.26490161470105
590,204.9752782126433,200.46508006849226
591,203.166915839593,193.77616388674397
592,199.43570317005998,180.4309883910782
593,191.0261874289185,172.86164026993407
594,182.72777238201965,193.8388970865282
595,187.70888738575954,185.60372992022494
596,186.49872766452197,201.77340404830764
597,193.8507933048846,198.59371221908694
598,196.17121143776052,194.992319385369
599,196.0978720842485,190.06525216049292
600,193.65274649799514,190.97315372102
601,192.64023476927326,198.04814382736447
602,195.22161216506836,198.5739206019795
603,196.89714502352462,193.3683641617991
604,195.5786664577537,199.73836432971424
605,197.75736233784608,199.12318855172987
606,198.51391676837505,207.29070042509494
607,202.786939012481,210.39268143633717
608,206.47953168489087,201.0513644773644
609,204.328190365987,201.74913785323028
610,203.51637038859926,195.81412878804795
611,200.13446509785774,194.3441500044429
612,197.6814303063716,201.07553749229632
613,199.3492241303375,205.0543534317658
614,202.06734542937144,197.29251561670438
615,200.1233869471113,189.27113318178638
616,195.49071994027537,185.85579830645923
617,191.27358272832242,205.43947533460482
618,197.8973542832817,219.23961345544967
619,207.70299598265973,231.56304804060755
620,219.26224022222257,216.49391364466308
621,218.223068351035,225.73330012107385
622,222.27556051772095,219.66652223778365
623,221.22500710982666,231.7143387163481
624,226.44695011176177,227.88568981682712
625,227.3132808146334,220.51695603912066
626,224.4028193146286,224.77760661764333
627,224.86419844702743,223.72738788058638
628,224.4749798982181,232.81565821355062
629,228.62129994610015,225.1324967546063
630,227.1607356280763,219.78492671694968
631,223.9892099995338,220.0671301499718
632,222.38119424712812,227.84832931658877
633,225.1193099272582,218.51446959001856
634,222.14819019164284,222.92519841950312
635,222.81025948437548,224.66171800805995
636,223.85159328105604,221.42482381526887
637,222.90315819455958,215.46424993203306
638,219.65492772780854,203.09067416061922
639,212.05844829492332,213.46865814520498
640,212.9657377064466,226.8344324968653
641,219.5665183706074,230.53989011343572
642,224.86674756953107,216.80416794834366
643,221.27128394663225,211.98607601786318
644,217.29950935185136,197.34890272391615
645,208.0059868309053,202.99660807704223
646,205.8750942687684,209.5005271297835
647,207.71617182187543,207.7403883327495
648,207.8120632719555,187.13969124566077
649,198.14166523572067,211.21833382776163
650,204.82858579947683,210.34278840229777
651,207.3332529271484,214.23697146973603
652,210.78221322792248,206.11842641402623
653,208.8363750085833,205.27865927283167
654,207.44006587355946,206.5593875280671
655,207.28336439033276,212.05736406697312
656,209.72533642250934,225.68636573957903
657,217.53088611808494,220.08028310497565
658,218.82545390371914,225.57162499971346
659,222.3763424663327,223.8207241669757
660,223.30453529443668,219.00977218098524
661,221.47057597693183,232.74781903754112
662,227.18272362144674,227.9781619240359
663,227.63350794391354,235.78438240140522
664,231.80975362170574,262.9816306181548
665,247.11939107671833,242.26214523108388
666,244.74907857787417,253.5259134313917
667,249.49627374174196,262.4822388631584
668,255.9180401637385,260.88853758081984
669,258.51322642116423,269.5631157250429
670,264.23057988584196,268.07623621277367
671,266.33754951630806,329.81142528167516
672,297.8734557423605,297.8312118581072
673,298.52649290962745,316.0952545405984
674,308.0122323605244,305.64424569406003
675,307.3720396356476,281.7510635195345
676,295.15641312555294,313.039583723591
677,303.6521913687438,305.5142517093812
678,304.68614009021854,295.71633898467684
679,300.8581054604151,303.51231415542384
680,302.324034848349,283.6548239327217
681,293.4080478013547,340.36912273754757
682,315.5589554961274,345.4002895017669
683,330.79988086006125,307.5171894936337
684,320.2564237255516,314.03261306875993
685,318.23872758815565,336.4433230056782
686,328.4158131810745,302.41249161070783
687,316.75185226600223,350.4927752016492
688,333.2740226099469,321.670069178841
689,327.71940271139516,300.34964459219754
690,315.8394871075055,327.33633210256613
691,322.23632890513693,293.03795431795425
692,308.15780082582114,292.5222326496578
693,302.36737309833177,347.45979867684525
694,323.523693544351,314.1811633201205
695,316.81455154956035,291.9787984003603
696,307.53517412565094,297.02407572001783
697,303.6177264187815,260.84920577089287
698,283.9907883375314,283.3398810695884
699,285.86830012,325.12231063820155
700,303.0867717224963,265.32177180867365
701,283.7167629446237,271.3027836752875
702,280.45947728850865,275.5284980221069
703,278.49357536516106,303.87602826871955
704,290.8167246121906,297.8751442294575
705,291.94250760733206,300.54085494658676
706,296.8993144922525,322.254818711563
707,307.994129983177,298.77400604692673
708,302.837406615385,296.7974048374997
709,301.56820946515967,290.86131735284874
710,296.74878533239996,292.0850523677
711,295.4788324159628,307.69719540236605
712,301.1572659052724,285.2904320008288
713,293.17154665038566,258.8825328331316
714,279.0137885764378,285.3409968900882
715,283.89511548089746,262.6450468794389
716,272.6935575667636,275.44355490171745
717,276.1593468584752,281.28065174723
718,277.39704227136855,282.9786681346773
719,280.3909058639417,251.39919971734184
720,266.7186648610798,272.25303189704834
721,271.8530187310063,247.61542450806076
722,259.3559653316857,242.15251844065983
723,253.89768093664048,230.21973544519545
724,243.00718343466406,225.37613561255807
725,236.33986861892672,232.20996352214078
726,234.71327461347957,212.74509019818882
727,224.638383670753,231.2561719631753
728,229.07106532572104,210.9714811366279
729,219.77704330731598,237.17440393955786
730,229.47781982405743,261.3226789639675
731,242.64560934740055,250.19990970696225
732,245.4540491018415,258.86772420852986
733,252.16951346087149,227.07167906727335
734,240.80318395572246,245.5073820487245
735,244.11517742195815,251.72120910400469
736,247.25392416764092,255.26040637855127
737,250.9962573894086,283.3230233510203
738,266.19004170982817,250.65306730990903
739,259.0573559891713,219.2933501382434
740,242.414880442524,243.69387176827996
741,245.03254113510346,286.64886590246374
742,263.5453917439562,267.29084933463037
743,262.77706915293436,226.51475144000693
744,247.24103583963708,225.74472856436986
745,239.83327280895935,229.54407319847166
746,235.45128576676055,213.3928728867276
747,225.28551592165107,250.3129926832493
748,238.77015274609522,245.6184306232209
749,239.37170199173346,248.03130697748958
750,244.517127919501,225.26661388889724
751,234.67608642693347,249.82482339992362
752,244.11381828594406,231.3023977850398
753,236.08035424104722,222.56007372533483
754,231.92863222033455,195.87846133188103
755,215.0741735191734,215.94328837233277
756,218.17207165030504,243.71671829705974
757,228.86047765357324,224.8423001296337
758,225.71377638008897,215.8822133240431
759,222.33535553948215,204.78286820296094
760,214.65024709327042,245.51493467122924
761,230.54378868641794,260.5281872362276
762,241.86397751628792,253.11177151965032
763,246.61261816599983,282.00087145620967
764,263.8528863006972,271.1256131811162
765,265.3161928179404,264.58485084363485
766,265.95857782879574,246.93288851533856
767,256.8602649602242,306.5492407050781
768,282.49646752934063,272.6461882991124
769,273.44654282276264,289.8147796272114
770,284.3036858980276,289.6177067699297
771,284.7394195366279,269.071295536438
772,278.4493354031478,267.45840770533454
773,274.1348812843242,261.01401088394977
774,268.5926455208499,279.35237745117314
775,274.3595206855728,245.1605847843178
776,259.62598597599714,228.47213562957938
777,247.51275343373607,237.88966015317038
778,243.91438575328087,219.89654349677252
